iter	RMSE
3422	24.33137889
3423	24.32761681
3424	24.32484723
3425	24.3239171
3426	24.32195143
3427	24.32083339
3428	24.31760383
3429	24.31562896
3430	24.31314903
3431	24.31165921
3432	24.30921145
3433	24.3051114
3434	24.30279985
3435	24.2993506
3436	24.29699504
3437	24.29474902
3438	24.29379273
3439	24.29155293
3440	24.29068456
3441	24.28815751
3442	24.28716075
3443	24.28532039
3444	24.28321135
3445	24.28267971
3446	24.28088359
3447	24.27899599
3448	24.27644054
3449	24.27398488
3450	24.27338888
3451	24.27163992
3452	24.26989519
3453	24.26857568
3454	24.26552194
3455	24.26511939
3456	24.26304015
3457	24.26115008
3458	24.25812805
3459	24.2564618
3460	24.25562591
3461	24.25410534
3462	24.25160061
3463	24.24993609
3464	24.24690722
3465	24.24462171
3466	24.24251784
3467	24.24095289
3468	24.23869731
3469	24.23614306
3470	24.230477
3471	24.2291913
3472	24.2274239
3473	24.22487827
3474	24.22298522
3475	24.21944829
3476	24.21750358
3477	24.21508555
3478	24.2139386
3479	24.21092703
3480	24.2091125
3481	24.20728474
3482	24.20362772
3483	24.20185627
3484	24.19912248
3485	24.19618108
3486	24.1936027
3487	24.19058206
3488	24.18856626
3489	24.18742351
3490	24.18357899
3491	24.18206045
3492	24.17803601
3493	24.17485835
3494	24.17206144
3495	24.17081086
3496	24.16773603
3497	24.16510435
3498	24.16093723
3499	24.15830919
3500	24.15641638
3501	24.15075457
3502	24.14723768
3503	24.1452784
3504	24.14266069
3505	24.14162511
3506	24.14013455
3507	24.13824907
3508	24.1365833
3509	24.13515696
3510	24.13301511
3511	24.12906674
3512	24.12404747
3513	24.12072478
3514	24.11668135
3515	24.11466157
3516	24.11293614
3517	24.11050653
3518	24.10814895
3519	24.1053914
3520	24.1049347
3521	24.10314285
3522	24.10069911
3523	24.09656577
3524	24.09447746
3525	24.08962195
3526	24.08784321
3527	24.08679541
3528	24.08623314
3529	24.08401897
3530	24.08276821
3531	24.08012506
3532	24.07808138
3533	24.07587414
3534	24.07400008
3535	24.07026577
3536	24.068241
3537	24.06777372
3538	24.06452884
3539	24.06382233
3540	24.06252992
3541	24.05980554
3542	24.05670444
3543	24.05447439
3544	24.05261293
3545	24.04950652
3546	24.04766992
3547	24.04588259
3548	24.04394909
3549	24.04032543
3550	24.03815975
3551	24.03574236
3552	24.02969286
3553	24.02834038
3554	24.02644064
3555	24.02441107
3556	24.02257366
3557	24.02162192
3558	24.01685831
3559	24.01352079
3560	24.01175841
3561	24.00847957
3562	24.00664423
3563	24.00439963
3564	24.00251669
3565	24.0001166
3566	23.99688787
3567	23.99531351
3568	23.99364661
3569	23.99249127
3570	23.99029156
3571	23.9881786
3572	23.98495377
3573	23.98283373
3574	23.98155237
3575	23.98065846
3576	23.97953001
3577	23.97581843
3578	23.97279237
3579	23.97159968
3580	23.96921082
3581	23.96634144
3582	23.965198
3583	23.9620483
3584	23.95932572
3585	23.95770591
3586	23.95559448
3587	23.95286456
3588	23.95118479
3589	23.94752614
3590	23.94500808
3591	23.9428007
3592	23.94073538
3593	23.93916173
3594	23.9360428
3595	23.93416109
3596	23.93102937
3597	23.9283816
3598	23.92622675
3599	23.92405627
3600	23.92199263
3601	23.92036146
3602	23.91780964
3603	23.91565385
3604	23.91249762
3605	23.91134719
3606	23.91005869
3607	23.90826549
3608	23.90636835
3609	23.90288287
3610	23.89955706
3611	23.89765591
3612	23.89578002
3613	23.89313055
3614	23.89090844
3615	23.88808712
3616	23.88671337
3617	23.88514169
3618	23.88329356
3619	23.88160115
3620	23.88038512
3621	23.87619152
3622	23.87445991
3623	23.87289737
3624	23.87028849
3625	23.86870578
3626	23.86652342
3627	23.86424241
3628	23.86201761
3629	23.86080057
3630	23.85908444
3631	23.85755078
3632	23.85436473
3633	23.85069787
3634	23.84769136
3635	23.8450764
3636	23.84253645
3637	23.84194959
3638	23.83870498
3639	23.83635263
3640	23.83574458
3641	23.83438663
3642	23.83227646
3643	23.82972629
3644	23.82745837
3645	23.82600467
3646	23.8221384
3647	23.82021555
3648	23.8172983
3649	23.81654344
3650	23.81478865
3651	23.81254703
3652	23.81092056
3653	23.80858099
3654	23.80545715
3655	23.80484498
3656	23.80252589
3657	23.7994434
3658	23.79678764
3659	23.79268805
3660	23.79117341
3661	23.78859774
3662	23.78571213
3663	23.78330681
3664	23.78039391
3665	23.77894066
3666	23.77762611
3667	23.77659351
3668	23.77330444
3669	23.77174525
3670	23.76972837
3671	23.76726923
3672	23.76517643
3673	23.76319899
3674	23.7607425
3675	23.75745347
3676	23.75543648
3677	23.75291918
3678	23.75075842
3679	23.75031046
3680	23.74723232
3681	23.74557135
3682	23.74167642
3683	23.73886295
3684	23.7371836
3685	23.73525944
3686	23.73334736
3687	23.73207478
3688	23.73050175
3689	23.72878176
3690	23.72535922
3691	23.72318927
3692	23.72192282
3693	23.72009203
3694	23.71814867
3695	23.71446743
3696	23.71281975
3697	23.71089361
3698	23.70827359
3699	23.70693173
3700	23.70586599
3701	23.70340134
3702	23.70183532
3703	23.69849911
3704	23.6964604
3705	23.69500534
3706	23.69420759
3707	23.69309224
3708	23.69120684
3709	23.68844087
3710	23.68581168
3711	23.68361805
3712	23.68209308
3713	23.67948771
3714	23.67750423
3715	23.67577035
3716	23.67482364
3717	23.67364827
3718	23.67247843
3719	23.67008391
3720	23.66813868
3721	23.66398891
3722	23.66298705
3723	23.66228082
3724	23.65997566
3725	23.65797826
3726	23.65562022
3727	23.65079628
3728	23.64971238
3729	23.64668254
3730	23.64445848
3731	23.64267863
3732	23.64107063
3733	23.63993937
3734	23.63767671
3735	23.63566625
3736	23.63377516
3737	23.63366904
3738	23.63219783
3739	23.63131528
3740	23.63011988
3741	23.62872442
3742	23.62731435
3743	23.62515775
3744	23.62345133
3745	23.62188671
3746	23.61932835
3747	23.61712854
3748	23.6147027
3749	23.61295304
3750	23.61048987
3751	23.60828924
3752	23.60498902
3753	23.60089638
3754	23.59887609
3755	23.5960523
3756	23.59349338
3757	23.59043842
3758	23.58817436
3759	23.58680552
3760	23.58485454
3761	23.58167755
3762	23.57952237
3763	23.57744426
3764	23.57637266
3765	23.57503561
3766	23.57318445
3767	23.57262112
3768	23.56989164
3769	23.56781043
3770	23.56701957
3771	23.56547138
3772	23.56312649
3773	23.56212931
3774	23.56014155
3775	23.55900977
3776	23.55803931
3777	23.55579343
3778	23.55290059
3779	23.55167207
3780	23.55028541
3781	23.54769573
3782	23.54570563
3783	23.5437019
3784	23.5403231
3785	23.53969618
3786	23.5378613
3787	23.53626184
3788	23.53394882
3789	23.53096578
3790	23.52752904
3791	23.52451265
3792	23.52283147
3793	23.52136118
3794	23.52053509
3795	23.51853595
3796	23.51726746
3797	23.51597084
3798	23.51443163
3799	23.51300573
3800	23.50984374
3801	23.50789535
3802	23.50589065
3803	23.50293663
3804	23.4993284
3805	23.49711511
3806	23.49441843
3807	23.49276207
3808	23.49027843
3809	23.48829246
3810	23.48678741
3811	23.48396701
3812	23.48220198
3813	23.48192316
3814	23.48022882
3815	23.47886156
3816	23.47652713
3817	23.47382135
3818	23.4720713
3819	23.4688183
3820	23.46776086
3821	23.46582586
3822	23.46380406
3823	23.46187773
3824	23.45986122
3825	23.45933456
3826	23.4578254
3827	23.45646921
3828	23.45474151
3829	23.45292813
3830	23.4495734
3831	23.44719666
3832	23.44629701
3833	23.44510794
3834	23.44209333
3835	23.44038259
3836	23.4369213
3837	23.43554363
3838	23.43150252
3839	23.42903154
3840	23.42774018
3841	23.42570044
3842	23.42384536
3843	23.42161705
3844	23.42040643
3845	23.41813157
3846	23.41669868
3847	23.41453508
3848	23.41239722
3849	23.40993888
3850	23.40705283
3851	23.40499325
3852	23.40331025
3853	23.40211448
3854	23.40056892
3855	23.3992489
3856	23.39669553
3857	23.39517218
3858	23.3940753
3859	23.39188817
3860	23.38997172
3861	23.38719157
3862	23.38583129
3863	23.38431965
3864	23.38199724
3865	23.37981914
3866	23.37756405
3867	23.37526017
3868	23.37440632
3869	23.37167967
3870	23.36951868
3871	23.36570907
3872	23.36426618
3873	23.36195308
3874	23.35867345
3875	23.35469816
3876	23.3512841
3877	23.34909069
3878	23.34581264
3879	23.34394782
3880	23.34250924
3881	23.34163045
3882	23.34059553
3883	23.33958092
3884	23.33866695
3885	23.33641806
3886	23.33529013
3887	23.33331925
3888	23.3306342
3889	23.32880212
3890	23.32736147
3891	23.32547141
3892	23.32259076
3893	23.32075918
3894	23.31874971
3895	23.31736505
3896	23.31601202
3897	23.31227294
3898	23.31129674
3899	23.31013476
3900	23.30716499
3901	23.30500028
3902	23.30490966
3903	23.30454036
3904	23.30222359
3905	23.2988551
3906	23.29711344
3907	23.29556884
3908	23.29326479
3909	23.29199536
3910	23.28861745
3911	23.2868909
3912	23.28447827
3913	23.28259947
3914	23.28050733
3915	23.27814281
3916	23.27615801
3917	23.2747833
3918	23.27322928
3919	23.27037166
3920	23.26993033
3921	23.26849739
3922	23.26659574
3923	23.26439776
3924	23.26277268
3925	23.26122353
3926	23.25906817
3927	23.25652666
3928	23.25466603
3929	23.2526974
3930	23.25194464
3931	23.24945686
3932	23.24765131
3933	23.24562076
3934	23.24312093
3935	23.24056518
3936	23.23912929
3937	23.23674352
3938	23.23509833
3939	23.23465179
3940	23.23314735
3941	23.23052231
3942	23.22754009
3943	23.22602156
3944	23.22567487
3945	23.22521451
3946	23.22364581
3947	23.22066156
3948	23.21835008
3949	23.2170379
3950	23.21551526
3951	23.21278928
3952	23.21125727
3953	23.2099208
3954	23.20689043
3955	23.20498942
3956	23.20421577
3957	23.20261607
3958	23.20087743
3959	23.19941291
3960	23.19806551
3961	23.19730188
3962	23.19400351
3963	23.19269223
3964	23.19108831
3965	23.18943761
3966	23.18648312
3967	23.18299987
3968	23.18112993
3969	23.17978603
3970	23.17850469
3971	23.17659908
3972	23.17475596
3973	23.17423877
3974	23.17314055
3975	23.17180644
3976	23.16983646
3977	23.16822868
3978	23.16540825
3979	23.16451589
3980	23.16245867
3981	23.16055972
3982	23.15986096
3983	23.15731084
3984	23.15651736
3985	23.15422455
3986	23.15334773
3987	23.15313222
3988	23.15163047
3989	23.15107399
3990	23.14946263
3991	23.14802793
3992	23.14596925
3993	23.14250956
3994	23.13765167
3995	23.13611012
3996	23.13352428
3997	23.13206691
3998	23.13016317
3999	23.12715888
4000	23.12461657
4001	23.12209224
4002	23.11981315
4003	23.11657339
4004	23.11424578
4005	23.11330919
4006	23.11082932
4007	23.10748891
4008	23.10490444
4009	23.10397433
4010	23.10220998
4011	23.10043635
4012	23.09925805
4013	23.09773222
4014	23.09550331
4015	23.09439106
4016	23.0910597
4017	23.09012788
4018	23.08798514
4019	23.08498793
4020	23.08318325
4021	23.08242153
4022	23.08014424
4023	23.07778665
4024	23.07751095
4025	23.07636122
4026	23.07540364
4027	23.07485104
4028	23.0725936
4029	23.07206267
4030	23.06965505
4031	23.06842367
4032	23.0681719
4033	23.06585314
4034	23.0647509
4035	23.06184112
4036	23.05972322
4037	23.05737384
4038	23.05542043
4039	23.05393636
4040	23.05231248
4041	23.04982949
4042	23.0470358
4043	23.04532323
4044	23.04380185
4045	23.04175333
4046	23.04001286
4047	23.03824247
4048	23.03582214
4049	23.03364454
4050	23.03207196
4051	23.02994445
4052	23.02817787
4053	23.02510064
4054	23.02331993
4055	23.02180054
4056	23.01962276
4057	23.01382467
4058	23.01260178
4059	23.01088779
4060	23.0069947
4061	23.00496012
4062	23.00191537
4063	22.99870148
4064	22.99802191
4065	22.99652955
4066	22.99532985
4067	22.99370413
4068	22.99160636
4069	22.98947395
4070	22.98732412
4071	22.98461128
4072	22.9825954
4073	22.98023584
4074	22.97883078
4075	22.97631687
4076	22.97339933
4077	22.97125604
4078	22.96914588
4079	22.96465483
4080	22.96292691
4081	22.96131844
4082	22.95796547
4083	22.95726055
4084	22.95527101
4085	22.95278672
4086	22.95161809
4087	22.95068292
4088	22.94911845
4089	22.94662545
4090	22.94469022
4091	22.94230374
4092	22.9402945
4093	22.93796972
4094	22.93582887
4095	22.93322621
4096	22.93305468
4097	22.93070845
4098	22.92990367
4099	22.92829634
4100	22.92516195
4101	22.92412895
4102	22.92256153
4103	22.92095829
4104	22.9200783
4105	22.91966939
4106	22.91656723
4107	22.91504191
4108	22.91250487
4109	22.90939482
4110	22.90755787
4111	22.90739076
4112	22.90291295
4113	22.90030424
4114	22.89872366
4115	22.89655723
4116	22.89399277
4117	22.88944199
4118	22.88746617
4119	22.88501028
4120	22.88399624
4121	22.88274103
4122	22.88115231
4123	22.87882729
4124	22.87493942
4125	22.87338825
4126	22.87147914
4127	22.86960219
4128	22.86834158
4129	22.86648516
4130	22.86499345
4131	22.86291621
4132	22.85919771
4133	22.85669952
4134	22.85354491
4135	22.84980641
4136	22.84778556
4137	22.84732798
4138	22.84621636
4139	22.84424604
4140	22.84254369
4141	22.83985873
4142	22.83916751
4143	22.83754107
4144	22.83604169
4145	22.83544168
4146	22.83369936
4147	22.83112553
4148	22.8287029
4149	22.82652636
4150	22.82436581
4151	22.82310269
4152	22.82120789
4153	22.8202986
4154	22.8187333
4155	22.81672011
4156	22.81470096
4157	22.81173266
4158	22.8090869
4159	22.80662141
4160	22.80523345
4161	22.80362775
4162	22.80161438
4163	22.79784652
4164	22.79603879
4165	22.79535666
4166	22.79438727
4167	22.79180553
4168	22.79102712
4169	22.78909026
4170	22.78596105
4171	22.78476185
4172	22.78352551
4173	22.78242468
4174	22.78017419
4175	22.77843228
4176	22.77615589
4177	22.77494342
4178	22.77185632
4179	22.76974044
4180	22.76757333
4181	22.76663292
4182	22.76442261
4183	22.76391929
4184	22.76233039
4185	22.76076226
4186	22.75684378
4187	22.75534605
4188	22.75450258
4189	22.75329708
4190	22.75141967
4191	22.74979045
4192	22.74761332
4193	22.74599543
4194	22.74481618
4195	22.74370767
4196	22.74154273
4197	22.73883772
4198	22.7364668
4199	22.736144
4200	22.73230141
4201	22.73046408
4202	22.7292573
4203	22.72760442
4204	22.72682846
4205	22.72506039
4206	22.72427854
4207	22.72298081
4208	22.72048971
4209	22.7189187
4210	22.7170245
4211	22.71387955
4212	22.71029824
4213	22.70826614
4214	22.70617805
4215	22.70529439
4216	22.70414558
4217	22.70185593
4218	22.70063484
4219	22.69922178
4220	22.69799009
4221	22.69661874
4222	22.69481923
4223	22.69301842
4224	22.691022
4225	22.68862048
4226	22.68729745
4227	22.6847361
4228	22.68332089
4229	22.68163323
4230	22.6801538
4231	22.67744263
4232	22.67447732
4233	22.67229064
4234	22.67051249
4235	22.66862589
4236	22.66706875
4237	22.66390405
4238	22.66315504
4239	22.66214855
4240	22.66115483
4241	22.65909735
4242	22.65720397
4243	22.65523586
4244	22.65412181
4245	22.65204737
4246	22.65095181
4247	22.64863812
4248	22.64541606
4249	22.6438958
4250	22.64272638
4251	22.64130738
4252	22.63786153
4253	22.63635476
4254	22.6324369
4255	22.63075245
4256	22.62930353
4257	22.62675195
4258	22.62320469
4259	22.62142385
4260	22.62020192
4261	22.61981444
4262	22.61854691
4263	22.61692328
4264	22.61383096
4265	22.61212527
4266	22.60979944
4267	22.60814366
4268	22.6066641
4269	22.60403171
4270	22.6010299
4271	22.60047738
4272	22.60001714
4273	22.59789568
4274	22.59612453
4275	22.59512206
4276	22.5931018
4277	22.59232707
4278	22.59085114
4279	22.58864468
4280	22.58735669
4281	22.58574251
4282	22.58413524
4283	22.58215842
4284	22.5799207
4285	22.57707588
4286	22.5751768
4287	22.5722577
4288	22.56970084
4289	22.56843985
4290	22.56648506
4291	22.56543097
4292	22.56464124
4293	22.56278324
4294	22.56089231
4295	22.55885729
4296	22.55769751
4297	22.55550886
4298	22.5550477
4299	22.55413471
4300	22.55278505
4301	22.55157696
4302	22.55006559
4303	22.54787152
4304	22.54772166
4305	22.54612923
4306	22.54418773
4307	22.54233975
4308	22.54110885
4309	22.53993527
4310	22.53805063
4311	22.53593856
4312	22.53375484
4313	22.53156855
4314	22.53067219
4315	22.52914184
4316	22.52684963
4317	22.52522057
4318	22.52390669
4319	22.52211448
4320	22.51962578
4321	22.51835261
4322	22.51692577
4323	22.51571576
4324	22.51411755
4325	22.51337528
4326	22.51082815
4327	22.5093633
4328	22.5074503
4329	22.5055383
4330	22.50361206
4331	22.50341967
4332	22.50240603
4333	22.50153197
4334	22.49905155
4335	22.49767278
4336	22.4954114
4337	22.49456288
4338	22.49298782
4339	22.49172488
4340	22.49005923
4341	22.48861299
4342	22.48806827
4343	22.48659725
4344	22.48432184
4345	22.48194756
4346	22.48019076
4347	22.47864993
4348	22.47769977
4349	22.47676485
4350	22.47302005
4351	22.47180533
4352	22.46953312
4353	22.46701157
4354	22.46556972
4355	22.46438162
4356	22.46330629
4357	22.46158564
4358	22.45954162
4359	22.45757382
4360	22.45536601
4361	22.45449717
4362	22.45302159
4363	22.4499843
4364	22.44810269
4365	22.44496006
4366	22.44308038
4367	22.44179345
4368	22.44068056
4369	22.43708271
4370	22.43507411
4371	22.43423625
4372	22.43315241
4373	22.4318249
4374	22.43000532
4375	22.42547458
4376	22.42412071
4377	22.42264902
4378	22.42103594
4379	22.4189682
4380	22.41710047
4381	22.41471907
4382	22.41272967
4383	22.41104991
4384	22.41084493
4385	22.40967396
4386	22.40738132
4387	22.40449456
4388	22.40311939
4389	22.40036644
4390	22.39881658
4391	22.39690945
4392	22.39523204
4393	22.39442806
4394	22.39221639
4395	22.39077444
4396	22.3889869
4397	22.38638434
4398	22.3842733
4399	22.38242273
4400	22.38121725
4401	22.3793216
4402	22.37766292
4403	22.3756891
4404	22.37378826
4405	22.37161231
4406	22.36998847
4407	22.36892512
4408	22.36708626
4409	22.36463107
4410	22.36351316
4411	22.36316845
4412	22.36216853
4413	22.35990525
4414	22.35971044
4415	22.35789562
4416	22.35508514
4417	22.35322743
4418	22.35061362
4419	22.34891502
4420	22.34674255
4421	22.34443281
4422	22.34410671
4423	22.34355848
4424	22.34134058
4425	22.33993553
4426	22.33808601
4427	22.33773027
4428	22.33667248
4429	22.33542906
4430	22.33371039
4431	22.33352598
4432	22.33325174
4433	22.33107774
4434	22.32922986
4435	22.32620647
4436	22.32515641
4437	22.32315666
4438	22.32141812
4439	22.32042933
4440	22.31757983
4441	22.313522
4442	22.31159812
4443	22.30914155
4444	22.30794868
4445	22.3069664
4446	22.30442529
4447	22.30211235
4448	22.30036861
4449	22.29871354
4450	22.2973792
4451	22.29561733
4452	22.29454807
4453	22.29155077
4454	22.29002295
4455	22.28807572
4456	22.28657965
4457	22.2835173
4458	22.28234912
4459	22.28087162
4460	22.27857639
4461	22.27678577
4462	22.27576182
4463	22.2742424
4464	22.27202235
4465	22.27064374
4466	22.26823957
4467	22.26669592
4468	22.26390239
4469	22.26303201
4470	22.26081676
4471	22.25969245
4472	22.25813754
4473	22.25645797
4474	22.25632393
4475	22.25390042
4476	22.25324082
4477	22.25027948
4478	22.24840709
4479	22.24720621
4480	22.2454012
4481	22.24482798
4482	22.24298836
4483	22.24129103
4484	22.238467
4485	22.23612465
4486	22.23410502
4487	22.22909255
4488	22.22801414
4489	22.22622896
4490	22.22490215
4491	22.22216158
4492	22.22038899
4493	22.21979255
4494	22.21834179
4495	22.21730564
4496	22.21648572
4497	22.21499195
4498	22.21371914
4499	22.21150611
4500	22.20874843
4501	22.2069617
4502	22.20454112
4503	22.20326296
4504	22.1993531
4505	22.19534622
4506	22.19363453
4507	22.19194532
4508	22.18913048
4509	22.18768247
4510	22.18732194
4511	22.18497181
4512	22.18364967
4513	22.18253574
4514	22.18064215
4515	22.17988515
4516	22.17837345
4517	22.17783897
4518	22.17590689
4519	22.17475208
4520	22.17445801
4521	22.17317692
4522	22.17228274
4523	22.17041209
4524	22.16875327
4525	22.16852819
4526	22.16754092
4527	22.16531376
4528	22.16411552
4529	22.16226443
4530	22.16051922
4531	22.15941127
4532	22.15907768
4533	22.15764558
4534	22.15723095
4535	22.15634446
4536	22.15569863
4537	22.15437833
4538	22.1526313
4539	22.15195677
4540	22.14900931
4541	22.14614251
4542	22.14536526
4543	22.1436509
4544	22.14213911
4545	22.14179573
4546	22.13987481
4547	22.13773787
4548	22.13626981
4549	22.1346776
4550	22.13393214
4551	22.13202963
4552	22.12960443
4553	22.1288767
4554	22.12863094
4555	22.12719567
4556	22.12522934
4557	22.12280817
4558	22.12065765
4559	22.11923977
4560	22.1171271
4561	22.11571258
4562	22.1134384
4563	22.11162964
4564	22.11026491
4565	22.10822543
4566	22.10786241
4567	22.10593973
4568	22.10516942
4569	22.1038031
4570	22.10362514
4571	22.1015946
4572	22.10022208
4573	22.09854007
4574	22.09729998
4575	22.09505378
4576	22.09249188
4577	22.09093356
4578	22.0902918
4579	22.08970261
4580	22.08715562
4581	22.08508531
4582	22.0827243
4583	22.08125018
4584	22.0796277
4585	22.0772111
4586	22.07687148
4587	22.07549624
4588	22.07389845
4589	22.07202066
4590	22.06881011
4591	22.06618056
4592	22.06487165
4593	22.0632013
4594	22.06211718
4595	22.05988774
4596	22.05898418
4597	22.05678435
4598	22.05542221
4599	22.0552678
4600	22.05359552
4601	22.05328428
4602	22.05059541
4603	22.05000755
4604	22.04817801
4605	22.04675787
4606	22.04576874
4607	22.04266575
4608	22.04134227
4609	22.03893584
4610	22.03790923
4611	22.03497407
4612	22.03277064
4613	22.03079348
4614	22.02850096
4615	22.02696688
4616	22.02557653
4617	22.02445699
4618	22.02317677
4619	22.02204992
4620	22.02038591
4621	22.01730573
4622	22.0157241
4623	22.01396727
4624	22.01233624
4625	22.01150268
4626	22.00969994
4627	22.00868875
4628	22.0074484
4629	22.00607361
4630	22.00526741
4631	22.00249468
4632	21.99878796
4633	21.99493538
4634	21.99264752
4635	21.99096207
4636	21.98903158
4637	21.98735547
4638	21.98510404
4639	21.98368583
4640	21.98309978
4641	21.97985582
4642	21.97832316
4643	21.97646844
4644	21.97599032
4645	21.97388791
4646	21.97322951
4647	21.9714032
4648	21.96712399
4649	21.96403152
4650	21.9610384
4651	21.95876985
4652	21.95679805
4653	21.95549104
4654	21.95525536
4655	21.95319185
4656	21.9507481
4657	21.9490883
4658	21.94628081
4659	21.94519211
4660	21.94392291
4661	21.94222049
4662	21.93921597
4663	21.93714132
4664	21.93591016
4665	21.93401334
4666	21.93197431
4667	21.93068989
4668	21.9282015
4669	21.92690843
4670	21.92443525
4671	21.92356223
4672	21.92244953
4673	21.91984818
4674	21.91849801
4675	21.91691287
4676	21.91498429
4677	21.91333745
4678	21.91207845
4679	21.91020607
4680	21.90897581
4681	21.90735262
4682	21.90598601
4683	21.9045458
4684	21.90399982
4685	21.90190375
4686	21.90124802
4687	21.89888406
4688	21.89699368
4689	21.8968707
4690	21.89471005
4691	21.89387081
4692	21.89234539
4693	21.89214641
4694	21.8915748
4695	21.89109
4696	21.88842462
4697	21.88707251
4698	21.88524384
4699	21.88454658
4700	21.88286005
4701	21.8812663
4702	21.8798498
4703	21.87768988
4704	21.87657002
4705	21.87538855
4706	21.87316542
4707	21.87145871
4708	21.86874265
4709	21.86773823
4710	21.86608421
4711	21.86392293
4712	21.86166845
4713	21.86020841
4714	21.85964925
4715	21.85826879
4716	21.8545219
4717	21.85204416
4718	21.85085291
4719	21.84848954
4720	21.84642803
4721	21.84392036
4722	21.84246518
4723	21.84122989
4724	21.8401964
4725	21.83879174
4726	21.83534378
4727	21.83501249
4728	21.834096
4729	21.83322541
4730	21.83245636
4731	21.83009463
4732	21.82837849
4733	21.823418
4734	21.82225785
4735	21.82100448
4736	21.81847937
4737	21.81673086
4738	21.81637509
4739	21.8137611
4740	21.81180403
4741	21.81077519
4742	21.80900065
4743	21.80707221
4744	21.80607705
4745	21.80467019
4746	21.80313732
4747	21.80175086
4748	21.79970673
4749	21.79877905
4750	21.79667772
4751	21.79521575
4752	21.79361679
4753	21.79221277
4754	21.79057482
4755	21.78936325
4756	21.78780748
4757	21.78486165
4758	21.78321225
4759	21.78242568
4760	21.78190694
4761	21.77978337
4762	21.7790197
4763	21.7774232
4764	21.77643881
4765	21.77341384
4766	21.77056792
4767	21.76818007
4768	21.76647119
4769	21.766134
4770	21.76461782
4771	21.76404771
4772	21.76178895
4773	21.76109017
4774	21.76032706
4775	21.75847924
4776	21.7563279
4777	21.75495181
4778	21.75362538
4779	21.75216537
4780	21.74980099
4781	21.74797291
4782	21.7460682
4783	21.74549153
4784	21.74478251
4785	21.74363637
4786	21.74180656
4787	21.73993774
4788	21.73709958
4789	21.73532023
4790	21.73414445
4791	21.73280096
4792	21.7311877
4793	21.73024859
4794	21.72920132
4795	21.7275161
4796	21.72508099
4797	21.72378798
4798	21.72174016
4799	21.72001911
4800	21.71828577
4801	21.71677597
4802	21.71641492
4803	21.71297306
4804	21.71148964
4805	21.70983588
4806	21.70823794
4807	21.7067469
4808	21.70463422
4809	21.7007428
4810	21.69885827
4811	21.69647348
4812	21.69527612
4813	21.69433668
4814	21.69284956
4815	21.69189298
4816	21.69031683
4817	21.68877953
4818	21.68707412
4819	21.68617816
4820	21.68436054
4821	21.6823577
4822	21.68040216
4823	21.67844158
4824	21.67772793
4825	21.67576101
4826	21.67345164
4827	21.67193019
4828	21.66925248
4829	21.6681255
4830	21.66719585
4831	21.66547778
4832	21.66434938
4833	21.66325505
4834	21.66273955
4835	21.66132948
4836	21.65954634
4837	21.65758143
4838	21.65572728
4839	21.65256352
4840	21.65030777
4841	21.64786397
4842	21.6476725
4843	21.64574554
4844	21.64383061
4845	21.64329635
4846	21.64135924
4847	21.64005147
4848	21.63836663
4849	21.63664383
4850	21.63529307
4851	21.63374819
4852	21.63361762
4853	21.63230328
4854	21.63070693
4855	21.6291544
4856	21.62853312
4857	21.62694259
4858	21.62606244
4859	21.62511756
4860	21.62261719
4861	21.61898455
4862	21.6173921
4863	21.61670575
4864	21.6165311
4865	21.61371827
4866	21.61279728
4867	21.61106633
4868	21.60922529
4869	21.60816238
4870	21.60696501
4871	21.60635653
4872	21.60521771
4873	21.6032332
4874	21.6010554
4875	21.60019619
4876	21.59898005
4877	21.59692528
4878	21.59490333
4879	21.59373701
4880	21.59119266
4881	21.59015209
4882	21.58859665
4883	21.58728935
4884	21.58585234
4885	21.58539247
4886	21.58321654
4887	21.58220984
4888	21.58117251
4889	21.57928488
4890	21.57741543
4891	21.57567676
4892	21.57556541
4893	21.57470764
4894	21.57261384
4895	21.57148182
4896	21.56718079
4897	21.56600563
4898	21.56426848
4899	21.56356452
4900	21.56026356
4901	21.55900598
4902	21.55777037
4903	21.55479677
4904	21.5532057
4905	21.55145405
4906	21.5497243
4907	21.54790987
4908	21.54566277
4909	21.54330636
4910	21.53970324
4911	21.53770288
4912	21.53632753
4913	21.53566679
4914	21.5342533
4915	21.53363418
4916	21.53134021
4917	21.52953895
4918	21.52804903
4919	21.52592127
4920	21.52356392
4921	21.52249923
4922	21.52134617
4923	21.52043962
4924	21.52019181
4925	21.5187859
4926	21.51674065
4927	21.5142964
4928	21.51331716
4929	21.51187152
4930	21.50847425
4931	21.50669195
4932	21.50515502
4933	21.50401084
4934	21.50131467
4935	21.50014697
4936	21.49919163
4937	21.49817731
4938	21.49778189
4939	21.49610186
4940	21.4936049
4941	21.49137054
4942	21.48954137
4943	21.48610739
4944	21.48440802
4945	21.48400743
4946	21.48198099
4947	21.48043492
4948	21.47841675
4949	21.47559689
4950	21.4738721
4951	21.47334836
4952	21.47135166
4953	21.46959578
4954	21.46832674
4955	21.46727407
4956	21.46550433
4957	21.4642166
4958	21.46268278
4959	21.46132476
4960	21.45987316
4961	21.45763036
4962	21.45685401
4963	21.45390703
4964	21.4525263
4965	21.45192821
4966	21.44956766
4967	21.44864946
4968	21.44785308
4969	21.44564719
4970	21.44399878
4971	21.44292398
4972	21.44160534
4973	21.44117809
4974	21.4408124
4975	21.43934709
4976	21.43782997
